Website,Treatment,FP,FCP,LT,Joules,Trial
91_bbc,stripped,1000.1,1000.1,1960.0,8.8982496,1
91_bbc,stripped,911.3,911.4,1839.0,8.007588,2
91_bbc,stripped,769.2,769.2,1578.0,5.0825988,3
91_bbc,stripped,781.6,781.7,1653.0,4.627324799999999,4
91_bbc,stripped,728.0,728.0,1738.0,4.593744,5
91_bbc,stripped,799.1,799.2,1621.0,4.6430784,6
91_bbc,stripped,686.7,686.8,1850.0,4.373496,7
92_archive,stripped,515.0,515.2,687.0,2.911752,0
92_archive,stripped,631.1,631.2,671.0,2.989764,1
92_archive,stripped,651.6,651.7,2775.0,4.184712,2
92_archive,stripped,478.0,677.1,685.0,3.4775676,3
92_archive,stripped,782.5,782.6,695.0,3.2887404,4
92_archive,stripped,743.8,743.9,691.0,3.0841776,5
92_archive,stripped,637.8,637.9,703.0,3.2415336,6
92_archive,stripped,806.9,807.0,699.0,2.98908,7
92_archive,stripped,514.4,514.5,830.0,2.9432304,8
92_archive,stripped,2641.0,2641.1,733.0,2.8638791999999995,9
95_github,stripped,540.6,540.7,1066.0,23.91264,0
95_github,stripped,499.4,499.5,591.0,12.3988032,1
95_github,stripped,858.9,859.1,1043.0,6.6074399999999995,2
95_github,stripped,619.1,619.2,602.0,5.9952636,3
95_github,stripped,552.2,552.3,636.0,4.2486120000000005,4
95_github,stripped,595.4,595.5,743.0,4.6262664,5
95_github,stripped,484.4,484.5,700.0,4.4689103999999995,6
95_github,stripped,481.9,482.0,663.0,4.7521512,7
95_github,stripped,501.5,501.6,688.0,4.7364156,8
96_weebly,stripped,497.5,497.6,1757.0,5.612975999999999,0
96_weebly,stripped,461.1,531.3,1520.0,4.420692000000001,1
96_weebly,stripped,1121.9,1122.1,2480.0,6.465852,2
96_weebly,stripped,528.0,563.1,1687.0,5.284742400000001,3
96_weebly,stripped,519.1,519.2,2215.0,4.892652,4
96_weebly,stripped,442.8,478.8,1668.0,4.5475883999999995,5
96_weebly,stripped,498.4,498.4,2161.0,4.640939999999999,6
96_weebly,stripped,495.6,532.0,2239.0,4.7049444,7
96_weebly,stripped,465.0,465.0,2206.0,4.9095072,8
97_yandex,stripped,487.3,487.4,1259.0,3.7442159999999998,0
97_yandex,stripped,535.6,535.7,1262.0,4.484646,1
97_yandex,stripped,4519.0,4519.1,5084.0,8.105688,2
97_yandex,stripped,545.7,545.8,1114.0,4.624149599999999,3
97_yandex,stripped,540.3,540.3,1061.0,3.3359471999999997,4
97_yandex,stripped,456.1,456.2,1067.0,3.8552219999999995,5
97_yandex,stripped,522.6,522.7,1260.0,3.980196,6
97_yandex,stripped,545.3,545.5,1422.0,3.8394863999999997,7
97_yandex,stripped,530.8,530.8,1127.0,3.5081100000000003,8
97_yandex,stripped,464.9,465.0,1377.0,4.530816,9
98_amazon,stripped,631.1,631.2,1265.0,8.462329200000001,0
98_amazon,stripped,778.5,778.7,2010.0,4.8948912,1
98_amazon,stripped,597.9,598.0,2222.0,5.50746,2
98_amazon,stripped,842.1,842.2,1788.0,5.271426,3
98_amazon,stripped,737.3,737.3,2095.0,5.6333448,4
98_amazon,stripped,500.2,500.3,1360.0,5.218243200000001,5
98_amazon,stripped,799.1,799.2,2140.0,4.971866400000001,6
98_amazon,stripped,541.0,541.2,2046.0,5.42754,7
99_creativecommons,stripped,964.6,964.7,1167.0,3.8532456,0
99_creativecommons,stripped,894.0,894.1,2093.0,4.245696000000001,1
99_creativecommons,stripped,886.6,886.7,1112.0,3.6034524,2
99_creativecommons,stripped,886.3,886.5,1079.0,3.7922796,3
99_creativecommons,stripped,637.8,637.9,1067.0,3.6663948000000004,4
99_creativecommons,stripped,852.2,852.4,1031.0,3.791412,5
99_creativecommons,stripped,1564.2,1564.3,1942.0,4.1236704,6
99_creativecommons,stripped,832.3,832.5,1048.0,3.85434,7
